#tool_version=4.0.4	database_version=4.0	min_alignment_length=75	min_mgcs=3	count_mode=INSERT_SCALED	value_type=relative_abundances
mOTU	Taxonomy	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074278_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074296_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074305_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074314_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074323_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074332_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074350_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074353_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074354_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074355_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074356_trimmed_nonhuman.motus.name	/home/projects/22126_NGS/projects/group15/data/motus_out/SRR4074357_trimmed_nonhuman.motus.name
mOTUv4.0_000095	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000758755	0.00000000	0.00000000	0.00000000	0.00000000	0.00033313	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000096	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum faecicola	0.00042391	0.00083979	0.00072459	0.00079893	0.00000000	0.00000000	0.00054920	0.00000000	0.00014250	0.00000000	0.00007391	0.00043273
mOTUv4.0_000097	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_I	0.00155120	0.00169392	0.00100474	0.00044750	0.00096830	0.00054419	0.00114994	0.00000000	0.00298806	0.00000000	0.00259943	0.00094882
mOTUv4.0_000100	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas cirricatena	0.00123955	0.05001737	0.00142397	0.00042657	0.00000000	0.00000000	0.00000000	0.00082531	0.00168187	0.00000000	0.00000000	0.00000000
mOTUv4.0_000102	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	0.00000000	0.01563964	0.00000000	0.11442180	0.00000000	0.00000000	0.00004902	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000103	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A	0.00195478	0.01077817	0.00612566	0.00000000	0.00057134	0.01179025	0.00068763	0.00016407	0.00681478	0.00000000	0.00029179	0.00119677
mOTUv4.0_000104	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella sanguinis	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00006247	0.00000000	0.00000000
mOTUv4.0_000105	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00008137	0.02558159	0.00000000	0.00000000	0.00000000	0.02785466	0.00000000
mOTUv4.0_000106	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313215	0.10243454	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00131210	0.00000000	0.00000000	0.00028097
mOTUv4.0_000109	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister succinatiphilus	0.00000000	0.00000000	0.00000000	0.00257810	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000113	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	0.00575196	0.00125888	0.02468429	0.00475554	0.00546937	0.00000000	0.00137825	0.01672292	0.00134863	0.01185121	0.00931580	0.00628473
mOTUv4.0_000116	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000434935	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00110716	0.00000000	0.00000000	0.00000000
mOTUv4.0_000118	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_A;s__Haemophilus_A sputorum	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007766	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000119	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp003487665	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01383856	0.00000000	0.00020390	0.00053957
mOTUv4.0_000120	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum	0.00038966	0.00051743	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00007202	0.00000000	0.00008410	0.00000000
mOTUv4.0_000124	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	0.00000000	0.00000000	0.01456269	0.00000000	0.10246646	0.00011352	0.00005953	0.00008459	0.00000000	0.02126086	0.00000000	0.00000000
mOTUv4.0_000125	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539885	0.00077446	0.00162732	0.00035987	0.00095535	0.00022602	0.00023114	0.00379416	0.00000000	0.00290610	0.00000000	0.00225005	0.00074170
mOTUv4.0_000128	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp001916715	0.00000000	0.00000000	0.00048155	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00004178	0.00085161
mOTUv4.0_000129	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_H	0.00000000	0.00000000	0.00000000	0.00000000	0.00119586	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000131	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia rubneri	0.00000000	0.00000000	0.00000000	0.00000000	0.00026098	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000132	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp934162325	0.02445521	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01637030	0.00000000	0.00059710	0.00093106
mOTUv4.0_000133	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	0.00640897	0.00273141	0.00219488	0.00151371	0.00765519	0.00130650	0.00295650	0.00451776	0.00490018	0.01773189	0.00550380	0.00038020
mOTUv4.0_000140	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900758465	0.00023938	0.00000000	0.00066998	0.00000000	0.00037202	0.00000000	0.00403806	0.00000000	0.00031835	0.00000000	0.00017250	0.00082987
mOTUv4.0_000141	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Paratractidigestivibacter;s__Paratractidigestivibacter faecalis	0.00025304	0.00022830	0.00007666	0.00019718	0.00000000	0.00000000	0.00037879	0.00000000	0.00047811	0.00000000	0.00000000	0.00000000
mOTUv4.0_000142	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Unknown Prevotella mOTUv4.0_000142	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00022273	0.00441607	0.00000000	0.00033602	0.00022816
mOTUv4.0_000147	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter ornithocaccae	0.00023334	0.00024272	0.00000000	0.00000000	0.00009841	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000150	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp900548145	0.00000000	0.00000000	0.00000000	0.00133533	0.00000000	0.00000000	0.00000000	0.00000000	0.00122787	0.00000000	0.00000000	0.00000000
mOTUv4.0_000151	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900539625	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01836116	0.00000000	0.00452147	0.00000000	0.00000000	0.00000000
mOTUv4.0_000153	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A fusiformis	0.00306800	0.00114025	0.00018450	0.00045681	0.00538617	0.00620314	0.00014987	0.00070362	0.00098837	0.00957384	0.00099506	0.00020709
mOTUv4.0_000154	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-533;s__CAG-533 sp000434495	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01027020	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000155	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900757655	0.00032171	0.00000000	0.00000000	0.00373491	0.00117407	0.00093773	0.00074959	0.00000000	0.00037159	0.00000000	0.00073616	0.00000000
mOTUv4.0_000156	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__Suilimivivens sp000438155	0.00000000	0.00000000	0.00040557	0.00034454	0.00000000	0.00000000	0.00093893	0.00000000	0.00086883	0.00000000	0.00000000	0.00024540
mOTUv4.0_000157	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp900549055	0.00000000	0.00330992	0.00013456	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00063250	0.00000000	0.00000000	0.00007804
mOTUv4.0_000158	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	0.00244930	0.00127612	0.00090235	0.00155180	0.01314817	0.00282188	0.00254937	0.00042941	0.00109711	0.02059347	0.00253658	0.00160465
mOTUv4.0_000159	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Unknown Prevotella mOTUv4.0_000159	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00372089	0.00000000	0.00000000	0.00000000
mOTUv4.0_000161	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434055	0.00000000	0.00000000	0.00000000	0.03135862	0.00000000	0.00000000	0.00000000	0.00000000	0.03080244	0.00000000	0.00000000	0.00000000
mOTUv4.0_000162	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545585	0.00000000	0.00000000	0.00000000	0.00037634	0.17858657	0.00020890	0.00071633	0.00013227	0.00000000	0.00000000	0.00284453	0.00099889
mOTUv4.0_000163	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UMGS1590;s__UMGS1590 sp900552455	0.00000000	0.00022502	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000164	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	0.00318370	0.00088936	0.00000000	0.00055890	0.00690619	0.02377696	0.00059710	0.03409956	0.00045799	0.03216636	0.00426538	0.00008632
mOTUv4.0_000167	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295	0.00000000	0.00000000	0.00038455	0.00035537	0.00000000	0.00000000	0.00016136	0.00000000	0.00054145	0.00000000	0.00000000	0.00083491
mOTUv4.0_000168	d__Bacteria;p__Bacillota_A;c__Clostridia;o__UBA1381;f__UBA1381;g__Hominilimicola;s__Hominilimicola fabiformis	0.00265326	0.00071773	0.00624577	0.00058549	0.00367298	0.00106733	0.00032916	0.00015537	0.00009352	0.00547537	0.00400846	0.00101504
mOTUv4.0_000173	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-302;s__CAG-302 sp000431795	0.00000000	0.05361872	0.00000000	0.01651455	0.00000000	0.00000000	0.00778200	0.00000000	0.00000000	0.00000000	0.00016499	0.00311036
mOTUv4.0_000174	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp000431015	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00186868	0.00000000	0.00257744	0.00000000
mOTUv4.0_000176	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__Unknown CAG-103 mOTUv4.0_000176	0.00079867	0.00067009	0.00000000	0.00091339	0.00014705	0.00365201	0.00000000	0.00000000	0.00017073	0.00000000	0.00075986	0.00000000
mOTUv4.0_000177	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum hominis	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00042897	0.00000000	0.00000000	0.00000000	0.00086413	0.00014204
mOTUv4.0_000178	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Limisoma;s__Limisoma sp000437795	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00771164	0.00000000	0.00250968	0.00000000	0.00000000	0.00000000
mOTUv4.0_000179	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella bouchesdurhonensis	0.00020707	0.00075987	0.00012675	0.00000000	0.00000000	0.00122098	0.00010355	0.00000000	0.00062147	0.00000000	0.00000000	0.00000000
mOTUv4.0_000180	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas fastidiosa	0.00000000	0.00000000	0.00000000	0.00027441	0.00000000	0.00000000	0.00000000	0.00000000	0.00258674	0.00000000	0.00074399	0.00000000
mOTUv4.0_000181	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900546575	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00063200	0.00000000	0.00000000	0.00000000
mOTUv4.0_000184	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Unknown Collinsella mOTUv4.0_000184	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00347837	0.00000000
mOTUv4.0_000186	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia equolifaciens	0.00000000	0.00000000	0.00000000	0.00000000	0.00068310	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000188	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_F	0.00007749	0.00000000	0.00000000	0.00000000	0.00466013	0.00000000	0.01852584	0.00000000	0.00000000	0.00000000	0.00033890	0.00000000
mOTUv4.0_000191	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp003522105	0.00270323	0.00331709	0.00000000	0.00108393	0.00000000	0.00000000	0.00018628	0.00000000	0.00100340	0.00000000	0.00000000	0.00000000
mOTUv4.0_000192	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-433;s__Unknown CAG-433 mOTUv4.0_000192	0.00000000	0.00000000	0.00000000	0.03162435	0.00000000	0.00000000	0.01160359	0.00000000	0.00000000	0.00000000	0.01451421	0.00357992
mOTUv4.0_000193	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	0.01879646	0.00000000	0.00000000	0.01451892	0.00609790	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03871647	0.00486442
mOTUv4.0_000195	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium_A;s__Mogibacterium_A kristiansenii	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00036528	0.00000000	0.00000000	0.00000000
mOTUv4.0_000197	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Anaeroglobus;s__Anaeroglobus micronuciformis	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00712824	0.00000000	0.00000000
mOTUv4.0_000198	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695	0.00098324	0.00110163	0.00090375	0.00023494	0.00394365	0.00026152	0.00113702	0.00286967	0.00019332	0.00000000	0.00080909	0.00041923
mOTUv4.0_000199	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	0.00012159	0.00487006	0.00000000	0.00907731	0.00000000	0.00000000	0.00000000	0.00000000	0.00226322	0.00000000	0.00000000	0.00147854
mOTUv4.0_000200	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	0.00293532	0.00107020	0.00128902	0.00036187	0.00166264	0.00123514	0.00123315	0.00222237	0.00025533	0.00493317	0.00111215	0.00040139
mOTUv4.0_000202	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp000432375	0.00521063	0.00714846	0.00020622	0.00248677	0.05316830	0.12077446	0.00067005	0.00010030	0.00932912	0.00000000	0.01371451	0.00022927
mOTUv4.0_000204	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp902373545	0.00000000	0.00006607	0.00000000	0.00000000	0.00008209	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000210	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975	0.00000000	0.00014355	0.00000000	0.00936275	0.00000000	0.00000000	0.00000000	0.00000000	0.00474591	0.00000000	0.00000000	0.00127471
mOTUv4.0_000211	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0.00327371	0.00476112	0.00289747	0.00910033	0.00028391	0.00283389	0.00130163	0.00065179	0.00136106	0.02772878	0.00290726	0.00224618
mOTUv4.0_000212	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis	0.02372194	0.00147389	0.00833636	0.00000000	0.00134591	0.00043504	0.00338740	0.00018543	0.00092958	0.08914599	0.01334371	0.00160099
mOTUv4.0_000213	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000434735	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00029617	0.00000000	0.00000000	0.00000000
mOTUv4.0_000214	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540775	0.00158807	0.00000000	0.00000000	0.00009069	0.00000000	0.00000000	0.00103580	0.00222463	0.00014990	0.00000000	0.00015414	0.00000000
mOTUv4.0_000215	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	0.00089204	0.00012099	0.00255662	0.00041954	0.00040495	0.00696132	0.00123997	0.00175841	0.00000000	0.00000000	0.00084642	0.00000000
mOTUv4.0_000216	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003538135	0.00000000	0.00019466	0.00000000	0.00010470	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000217	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella;s__Mitsuokella multacida	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03854200	0.00000000
mOTUv4.0_000218	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542395	0.00000000	0.00330522	0.00135884	0.00032502	0.00000000	0.00000000	0.00000000	0.00000000	0.00083249	0.00000000	0.00055826	0.00023973
mOTUv4.0_000219	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudocatenulatum	0.00020947	0.00000000	0.00000000	0.00035024	0.00424089	0.00421438	0.00254619	0.00192047	0.00000000	0.04364414	0.00120189	0.00000000
mOTUv4.0_000221	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Unknown Catenibacterium mOTUv4.0_000221	0.00000000	0.00489983	0.00000000	0.00139433	0.00000000	0.00000000	0.00566789	0.00703641	0.01633289	0.00000000	0.00000000	0.00000000
mOTUv4.0_000223	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp002472405	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00046892	0.00000000	0.00000000	0.00655918
mOTUv4.0_000226	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	0.00083133	0.00014454	0.00362842	0.00045090	0.00443552	0.00339729	0.00162359	0.00523333	0.00093063	0.02742784	0.00530667	0.00183249
mOTUv4.0_000229	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-611;s__Unknown CAG-611 mOTUv4.0_000229	0.00000000	0.00000000	0.00054852	0.00164980	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00010456	0.00786269
mOTUv4.0_000230	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-628;s__CAG-628 sp003524085	0.00000000	0.00000000	0.01858655	0.01467661	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00109530
mOTUv4.0_000232	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	0.00015621	0.00044013	0.00312547	0.00079910	0.00005035	0.00272522	0.00536024	0.00000000	0.00011550	0.00019127	0.00000000	0.00209288
mOTUv4.0_000234	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00060159	0.03705685	0.00000000	0.00000000	0.00035905	0.00000000
mOTUv4.0_000235	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium aceti	0.00828858	0.00131233	0.01185504	0.00158550	0.00060254	0.00082066	0.00652287	0.00215716	0.00135126	0.00104670	0.00171685	0.00716598
mOTUv4.0_000238	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900543975	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00090320	0.00000000	0.00000000	0.00000000
mOTUv4.0_000239	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	0.00148838	0.00232245	0.01102859	0.00038171	0.00198356	0.01759759	0.00077812	0.00140243	0.00000000	0.04267803	0.00300449	0.00060981
mOTUv4.0_000242	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__Enorma massiliensis	0.00000000	0.00010966	0.00000000	0.00000000	0.00005215	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
mOTUv4.0_000244	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	0.00000000	0.00078991	0.00000000	0.00000000	0.00000000	0.00000000	0.00031355	0.00000000	0.00000000	0.00000000	0.00006100	0.00127882
